Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
PetroChina Co Ltd (857 HK) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,Q4 2007,,Q1 2008,,Q2 2008,,Q3 2008,,Q4 2008,,Q1 2009,,Q2 2009,,Q3 2009,,Q4 2009,,Q1 2010,,Q2 2010,,Q3 2010,,Q4 2010,,Q1 2011,,Q2 2011,,Q3 2011,,Q4 2011,,Q1 2012,,Q2 2012,,Q3 2012,,Q4 2012,,Q1 2013,,Q2 2013,,Q3 2013,,Q4 2013,,Q1 2014,,Q2 2014,
  Exploration & Production,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,57107,1.2247624766766,58748,1.46088426915999,60376,1.04775787866167,—,,—,,51662,1.09562488070748,56983,1.02742418232303,42599,1.63264602176912,47428,0.627395991798399,42688,0.956979846212478,52710,0.95473564092811,49528,0.887232861007112
  Marketing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4427,0.0949449889548974,2632,0.0654498433381409,6064,0.105233930306817,—,,—,,4599,0.0975335609611265,2122,0.0382604305650716,1406,0.0538862486585927,3177,0.042026589060123,857,0.0192122312641514,3324,0.0602075748519263,4822,0.0863801658814467
  Natural Gas & Pipeline,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2503,0.0536813434276278,2297,0.0571194111503456,1999,0.0346904067749549,—,,—,,-2995,-0.0635166373295443,1100,0.0198333994446648,-8405,-0.322129388318259,30743,0.406680336001058,5450,0.122178133476809,1392,0.025213280443406,2691,0.048205936621106
  Reconciliation,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,26369,,-26710,,-17,,-3046,,-263,
  Refining & Chemicals,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-17410,-0.373388809059129,-23463,-0.583453523648481,-10815,-0.18768221574344,—,,—,,-6113,-0.129641804339066,-4743,-0.0855180123327684,-9508,-0.364402882109459,-5753,-0.0761029168595807,-4388,-0.0983702109534378,-2217,-0.0401564962234418,-1218,-0.0218189635096645
  Head Office & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1694,,-144,,-2774,,—,,—,,-2580,,-2383,,-6021,,-4937,,227,,—,,-4906,
Assets,,1069135,1.0,—,,—,,—,,1196235,1.0,—,,—,,—,,1450288,1.0,—,,—,,—,,1656487,1.0,—,,—,,—,,1917586,1.0,—,,—,,—,,2168896,1.0,—,,2341474,1.0,—,,2342110,1.0,—,,2426390,1.0
  Head Office & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1418639,,—,,—,,—,,1551350,,—,,1584989,,—,,1509573,,—,,1552063,
  Exploration & Production,,577733,0.558812718961405,—,,—,,—,,662454,0.520580261369084,—,,—,,—,,756122,0.52201426332613,—,,—,,—,,880575,0.519991543844752,—,,—,,—,,983708,0.485427905388467,—,,—,,—,,1126937,0.483962218775176,—,,1132115,0.482092631587912,—,,1162903,0.49708308006911,—,,1174324,0.488792304352839
  Natural Gas & Pipeline,,80430,0.0777959835876881,—,,—,,—,,121368,0.0953753546085357,—,,—,,—,,198774,0.137230318888206,—,,—,,—,,260269,0.153692393180512,—,,—,,—,,335461,0.165539093480505,—,,—,,—,,444570,0.190920240972548,—,,459702,0.195756567951336,—,,437900,0.187180427569852,—,,474815,0.197633632618675
  Marketing,,—,,—,,—,,—,,197950,0.155556254076525,—,,—,,—,,237534,0.163989589014615,—,,—,,—,,252789,0.149275351193221,—,,—,,—,,321432,0.158616238238203,—,,—,,—,,371614,0.159589343475206,—,,404990,0.172458358794635,—,,372049,0.159032406706864,—,,405108,0.168619284653784
  Refining & Chemicals,,279726,0.27056520334514,—,,—,,—,,290758,0.228488129945856,—,,—,,—,,256040,0.176765828771048,—,,—,,—,,299808,0.177040711781515,—,,—,,—,,385875,0.190416762892825,—,,—,,—,,385443,0.16552819677707,—,,351528,0.149692441666117,—,,366602,0.156704085654174,—,,348254,0.144954778374702
  Chemicals and Marketing,,95969,0.0928260941057669,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Reconciliation,,-784268,,—,,—,,—,,-1049423,,—,,—,,—,,-1094009,,—,,—,,—,,-1247086,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Elimination,,—,,—,,—,,—,,-1078770,,—,,—,,—,,-1122521,,—,,—,,—,,-1311507,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Other Assets,,—,,—,,—,,—,,497,,—,,—,,—,,289,,—,,—,,—,,284,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Investments in Associates and Jointly Controlled Entities,,305,,—,,—,,—,,28850,,—,,—,,—,,28223,,—,,—,,—,,64137,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Reconciliation,,819240,,—,,—,,—,,973128,,—,,—,,—,,1095827,,—,,—,,—,,1210132,,—,,—,,—,,-1527529,,—,,—,,—,,-1711018,,—,,-1591850,,—,,-1506917,,—,,-1528174,
Shipments/Sales (in Metric Tonnes),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Natural Gas,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,985.41,,—,,55706,
  Crude Oil,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,75482,,—,,44324,
