Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
Costco Wholesale Corp (COST US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Warehouse Clubs,,7,,7,,7,,7,,9,,7,,7,,8,,-4,,5,,7,,6,,8,,7,,8,,9,,1,,-3,,-7,,1,,3,,9,,10,,6,,7,,7,,12,,7,,10,,8,,5,,5,,7,,5,,5,,5,,3,,3,,4,,6,
Total Square Feet/Meter,,57489.028,1.0,58162.76,1.0,58495.71,1.0,59352.41,1.0,61654.831,1.0,61939.831,1.0,62846.57,1.0,64214.081,1.0,65856.325,1.0,66572.325,1.0,67464.625,1.0,68668.068,1.0,69691.072,1.0,70964.582,1.0,71334.844,1.0,72451.456,1.0,73675.937,1.0,73675.937,1.0,74280.605,1.0,79937,1.0,75815.264,1.0,76032.394,1.0,76189.956,1.0,81796,1.0,82000,1.0,84084,1.0,82916,1.0,84415,1.0,84982,1.0,84998,1.0,85885,1.0,86944,1.0,88259,1.0,88986,1.0,89709,1.0,90800,1.0,92654,1.0,93098,1.0,93700,1.0,95472,1.0
  Warehouse Clubs,,57489.028,1.0,58162.76,1.0,58495.71,1.0,59352.41,1.0,61654.831,1.0,61939.831,1.0,62846.57,1.0,64214.081,1.0,65856.325,1.0,66572.325,1.0,67464.625,1.0,68668.068,1.0,69691.072,1.0,70964.582,1.0,71334.844,1.0,72451.456,1.0,73675.937,1.0,73675.937,1.0,74280.605,1.0,79937,1.0,75815.264,1.0,76032.394,1.0,76189.956,1.0,81796,1.0,82000,1.0,84084,1.0,82916,1.0,84415,1.0,84982,1.0,84998,1.0,85885,1.0,86944,1.0,88259,1.0,88986,1.0,89709,1.0,90800,1.0,92654,1.0,93098,1.0,93700,1.0,95472,1.0
Same Store Sales Foreign Exchange Effect,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Warehouse Clubs,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2.5,,1.85,,2.2,,6,,3,,4,,4,,-2,,-3.2,,3.06,,3.65,,0,,1.2,,1.21,,1.75,,2,,0.27,,-0.57,,-0.75,,0,,0.55,,0.58,,0.85,,0,,-0.153,,-0.207,,-1.46,,-0.5,
Same Store Sales Cannibalization Effect,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Warehouse Clubs,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1.1,,1,,1,,0.7,,0.5,,0.2,,0.35,,0.4,,0,,0.5,,0,,0.3,,0.35,,0,,—,,0,,0,,0,,0,,0,,0,,0.5,,0.6,,—,,—,,—,,—,,—,
Same Store Sales Gas Effect,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Warehouse Clubs,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1.5,,2.2,,2.25,,3,,0,,-3,,4,,6,,1.2,,2.71,,2.7,,2,,0.8,,1.32,,3.4,,3,,2.42,,0.98,,0.7,,1,,0.65,,0.33,,-0.65,,0,,0,,-0.29,,-0.23,,0,
Number of Locations,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,540,1.0,—,,—,,—,,—,,—,,—,,—,,608,1.0,—,,—,,—,,634,1.0,—,,—,,—,,663,1.0
