date,,Q3 2004,,Q4 2004,,Q1 2005,,Q2 2005,,Q3 2005,,Q4 2005,,Q1 2006,,Q2 2006,,Q3 2006,,Q4 2006,,Q1 2007,,Q2 2007,,Q3 2007,,Q4 2007,,Q1 2008,,Q2 2008,,Q3 2008,,Q4 2008,,Q1 2009,,Q2 2009,,Q3 2009,,Q4 2009,,Q1 2010,,Q2 2010,,Q3 2010,,Q4 2010,,Q1 2011,,Q2 2011,,Q3 2011,,Q4 2011,,Q1 2012,,Q2 2012,,Q3 2012,,Q4 2012,,Q1 2013,,Q2 2013,,Q3 2013,,Q4 2013,,Q1 2014,,Q2 2014,
  Other Businesses,,—,,917,0.0398487745524074,—,,—,,—,,5171,0.218702419218406,—,,—,,—,,7925,0.245827904956883,—,,—,,—,,8368,0.254640618343375,—,,—,,—,,8901,0.263491311684083,—,,—,,—,,9004,0.283894564257788,—,,—,,—,,11534,0.235358935640534,—,,—,,—,,15732,0.29564204235807,—,,—,,—,,16244,0.29792931423436,—,,—,,—,,—,,—,,—,
Assets,,—,,188874,1.0,—,,—,,—,,198325,1.0,—,,—,,—,,248437,1.0,—,,—,,—,,273160,1.0,—,,—,,—,,267399,1.0,—,,—,,—,,297119,1.0,—,,—,,—,,372229,1.0,—,,—,,—,,392647,1.0,—,,—,,—,,427452,1.0,—,,—,,—,,484931,1.0,—,,—,
  Adjustment,,—,,—,,—,,—,,—,,29217,,—,,—,,—,,34933,,—,,—,,—,,41014,,—,,—,,—,,37474,,—,,—,,—,,43867,,—,,—,,—,,56597,,—,,—,,—,,61101,,—,,—,,—,,112621,,—,,—,,—,,123010,,—,,—,
  McLane Company,,—,,2349,0.0146721715938263,—,,—,,—,,2803,0.0165752063769899,—,,—,,—,,2986,0.0139856864508393,—,,—,,—,,3329,0.0143401135492319,—,,—,,—,,3477,0.0151223224964662,—,,—,,—,,3505,0.0138399696744744,—,,—,,—,,4018,0.0127300147006641,—,,—,,—,,4107,0.0123874213532964,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Retailing,,—,,1669,0.0104247996552133,—,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Building Products,,—,,2803,0.0175079169763709,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Flight Services,,—,,2823,0.0176328396804477,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Apparel,,—,,1582,0.00988138589247903,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other Manufacturing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Reconciliation,,—,,28775,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Shaw Industries,,—,,2153,0.0134479290938732,—,,—,,—,,2718,0.0160725690091539,—,,—,,—,,2776,0.0130020983213429,—,,—,,—,,2922,0.0125869065157272,—,,—,,—,,2924,0.0127171903881701,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Finance and Financial Products,,—,,30086,0.187921223742809,—,,—,,—,,23573,0.139396125552901,—,,—,,—,,23599,0.110531886990408,—,,—,,—,,24733,0.10654071144883,—,,—,,—,,22918,0.0996759812982494,—,,—,,—,,28017,0.110628938764551,—,,—,,—,,24692,0.0782303441983069,—,,—,,—,,23919,0.0721438352445814,—,,—,,—,,30854,0.0980017850846962,—,,—,,—,,31886,0.0881020996294772,—,,—,
  Marmon,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,,9757,0.0424355768185278,—,,—,,—,,9768,0.0385702778260389,—,,—,,—,,10047,0.0318313732447914,—,,—,,—,,10597,0.0319623822938597,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Berkshire Hathaway Energy (BHE),,—,,—,,—,,—,,—,,0,,—,,—,,—,,30942,0.144924685251799,—,,—,,—,,33645,0.144930345558399,—,,—,,—,,36290,0.157834076329238,—,,—,,—,,39437,0.155722363495649,—,,—,,—,,40045,0.126872433720282,—,,—,,—,,42039,0.126796884896817,—,,—,,—,,46856,0.148829054318031,—,,—,,—,,62189,0.171830316560796,—,,—,
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,—,,—,,53476,0.169425153343134,—,,—,,—,,55282,0.166740060202807,—,,—,,—,,56839,0.180538129980847,—,,—,,—,,59842,0.165345475946408,—,,—,
  Insurance Group,,—,,114759,0.716800229857775,—,,—,,—,,127596,0.754523736310523,—,,—,,—,,135630,0.635257419064748,—,,—,,—,,146938,0.632955123069103,—,,—,,—,,133236,0.579475916059585,—,,—,,—,,152705,0.602976481923144,—,,—,,—,,159210,0.504416535712475,—,,—,,—,,160608,0.484421467910938,—,,—,,—,,180282,0.572631030616426,—,,—,,—,,208004,0.574722107863318,—,,—,
    Berkshire Hathaway Reinsurance and Primary Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,95379,0.410857822232561,—,,—,,—,,85584,0.372225725780146,—,,—,,—,,98815,0.390184480280511,—,,—,,—,,104383,0.330711081259188,—,,—,,—,,104913,0.31643572837555,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    General Re-Insurance Group,,—,,37734,0.235691665781798,—,,—,,—,,30564,0.180736570712208,—,,—,,—,,31114,0.145730290767386,—,,—,,—,,32571,0.140303946654261,—,,—,,—,,28953,0.125923670762205,—,,—,,—,,30894,0.121989164942429,—,,—,,—,,29196,0.0925001267298626,—,,—,,—,,28442,0.0857859844486135,—,,—,,—,,30477,0.0968043172368667,—,,—,,—,,29956,0.082769444160466,—,,—,
    Berkshire Hathaway Reinsurance Group ( BHRG ),,—,,61057,0.381370277141019,—,,—,,—,,78770,0.465797005463964,—,,—,,—,,85972,0.402671612709832,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,118819,0.377405655732758,—,,—,,—,,138480,0.382624937486358,—,,—,
    GEICO,,—,,15968,0.099738286934959,—,,—,,—,,18262,0.107990160134352,—,,—,,—,,18544,0.08685551558753,—,,—,,—,,18988,0.0817933541822818,—,,—,,—,,18699,0.0813265195172339,—,,—,,—,,22996,0.0908028367002038,—,,—,,—,,25631,0.0812053277234248,—,,—,,—,,27253,0.0821997550867753,—,,—,,—,,30986,0.098421057646801,—,,—,,—,,39568,0.109327726216495,—,,—,
  Other Businesses,,—,,1875,0.0117115035072049,—,,—,,—,,12418,0.0734323627504317,—,,—,,—,,17571,0.0822982239208633,—,,—,,—,,20579,0.0886467998587096,—,,—,,—,,21323,0.0927389366097641,—,,—,,—,,19820,0.0782619683161436,—,,—,,—,,24144,0.0764941450803467,—,,—,,—,,34994,0.1055479480977,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Net Premiums Written,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7510,1.0,6606,1.0
  Insurance Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7510,1.0,6606,1.0
    GEICO,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5339,0.710918774966711,4996,0.756282167726309
    Berkshire Hathaway Reinsurance Group ( BHRG ),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2171,0.289081225033289,1610,0.243717832273691
      Life and Annuity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,766,0.101997336884154,811,0.122767181350288
      Property/Casualty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1405,0.187083888149134,799,0.120950650923403
Net Premiums earned,,5354,1.0,5728,1.0,5331,1.0,5196,1.0,5779,1.0,5691,1.0,5522,1.0,5836,1.0,6359,1.0,6247,1.0,13514,1.0,5950,1.0,6020,1.0,6299,1.0,6209,1.0,6231,1.0,6465,1.0,6620,1.0,8183,1.0,6485,1.0,6595,1.0,6621,1.0,7426,1.0,6864,1.0,9054,1.0,7405,1.0,7482,1.0,8949,1.0,7645,1.0,7999,1.0,8065,1.0,8428,1.0,8851,1.0,9201,1.0,9377,1.0,8615,1.0,9270,1.0,9222,1.0,7859,1.0,7713,1.0
  Insurance Group,,5354,1.0,5728,1.0,5331,1.0,5196,1.0,5779,1.0,5691,1.0,5522,1.0,5836,1.0,6359,1.0,6247,1.0,13514,1.0,5950,1.0,6020,1.0,6299,1.0,6209,1.0,6231,1.0,6465,1.0,6620,1.0,8183,1.0,6485,1.0,6595,1.0,6621,1.0,7426,1.0,6864,1.0,9054,1.0,7405,1.0,7482,1.0,8949,1.0,7645,1.0,7999,1.0,8065,1.0,8428,1.0,8851,1.0,9201,1.0,9377,1.0,8615,1.0,9270,1.0,9222,1.0,7859,1.0,7713,1.0
    GEICO,,2262,0.422487859544266,2365,0.412884078212291,2388,0.447945976364659,2490,0.479214780600462,2575,0.445578819865029,2648,0.465296081532244,2638,0.477725461789207,2737,0.468985606579849,2816,0.442836924044661,2864,0.458460060829198,2858,0.211484386562084,2939,0.493949579831933,2999,0.498172757475083,3010,0.47785362755993,3032,0.488323401513931,3086,0.495265607446638,3150,0.487238979118329,3211,0.485045317220544,3261,0.398509104240499,3394,0.523361603700848,3448,0.522820318423048,3473,0.524543120374566,3454,0.46512254241853,3554,0.517773892773893,3606,0.398277004638834,3669,0.495476029709656,3675,0.491178829190056,3818,0.426639848027713,3907,0.511052975801177,3963,0.495436929616202,4016,0.497954122752635,4132,0.490270526815377,4240,0.479041916167665,4352,0.472992066079774,4399,0.46912658632825,4397,0.510388856645386,4730,0.51024811218986,4846,0.525482541747994,4884,0.621453111082835,5081,0.658757941138338
    Berkshire Hathaway Reinsurance Group ( BHRG ),,1042,0.194620844228614,934,0.163058659217877,985,0.184768336147064,782,0.15050038491147,1195,0.206783180481052,1001,0.175891758917589,1020,0.184715682723651,1145,0.196196024674435,1570,0.246894165749332,1241,0.198655354570194,8580,0.634897143702827,1022,0.171764705882353,1033,0.171594684385382,1267,0.201143038577552,984,0.158479626348848,1156,0.185523992938533,1383,0.213921113689095,1559,0.235498489425982,3087,0.377245508982036,1210,0.186584425597533,1229,0.186353297952995,1180,0.178220812566078,2107,0.283732830595206,1546,0.2252331002331,3618,0.399602385685885,1805,0.24375422012154,1944,0.259823576583801,3268,0.365180467091295,1839,0.240549378678875,2096,0.262032754094262,2071,0.256788592684439,2334,0.276934029425724,2578,0.29126652355666,2689,0.29225084229975,2796,0.298176389037005,1903,0.220893789901335,2219,0.239374325782093,1868,0.202559097809586,2022,0.257284641811935,1583,0.205237910022041
