Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
Duke Energy Corp (DUK US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
date,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
  Duke Energy Progress,,—,,—,,—,,—,,—,,—,,—,,—,,6200,0.192546583850932,6200,0.191950464396285,6300,0.194444444444444,6300,0.195046439628483,6300,0.195652173913043,6200,0.19435736677116,6253,0.199349634966685,6266,0.200114971895759,6300,0.109947643979058,6300,0.201277955271566,6300,0.2,6300,0.200636942675159
    230 kV,,—,,—,,—,,—,,—,,—,,—,,—,,3300,0.102484472049689,3300,0.102167182662539,3400,0.104938271604938,3400,0.105263157894737,3400,0.105590062111801,3400,0.106583072100313,3396,0.108266649663659,3399,0.108552631578947,3400,0.0593368237347295,3400,0.108626198083067,3400,0.107936507936508,3400,0.10828025477707
    100 to 161kV,,—,,—,,—,,—,,—,,—,,—,,—,,2600,0.0807453416149068,2600,0.0804953560371517,2600,0.0802469135802469,2600,0.0804953560371517,2600,0.0807453416149068,2500,0.0783699059561129,2565,0.0817738387477285,2563,0.0818536024527338,2600,0.0453752181500873,2600,0.0830670926517572,2600,0.0825396825396825,2600,0.0828025477707006
    525 kV,,—,,—,,—,,—,,—,,—,,—,,—,,300,0.0093167701863354,300,0.00928792569659443,300,0.00925925925925926,300,0.00928792569659443,300,0.0093167701863354,300,0.00940438871473354,292,0.00930914655529697,292,0.00932549821154829,300,0.00523560209424084,300,0.00958466453674121,300,0.00952380952380952,300,0.00955414012738853
    13 - 69 kV,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12,0.000383239652529382,0,,0,,0,,0,
  Duke Energy Indiana,,—,,—,,20100,1.0,20300,1.0,20300,1.0,20300,1.0,5400,0.258373205741627,5300,0.253588516746411,5300,0.164596273291925,5300,0.164086687306502,5300,0.16358024691358,5300,0.164086687306502,5200,0.161490683229814,5300,0.166144200626959,5286,0.168521057161986,5335,0.170381962187021,31300,0.546247818499127,5300,0.169329073482428,5300,0.168253968253968,5300,0.168789808917197
    13- 69 KV,,—,,—,,6300,0.313432835820896,6400,0.315270935960591,6400,0.315270935960591,6400,0.315270935960591,2500,0.119617224880383,2500,0.119617224880383,2500,0.077639751552795,2500,0.0773993808049536,2500,0.0771604938271605,2500,0.0773993808049536,2400,0.0745341614906832,2500,0.0783699059561129,2507,0.0799247616922243,2539,0.081087123147675,8300,0.144851657940663,2500,0.0798722044728434,2500,0.0793650793650794,2500,0.0796178343949045
    100-161 kV,,—,,—,,8800,0.437810945273632,8800,0.433497536945813,8800,0.433497536945813,8800,0.433497536945813,1500,0.0717703349282297,1400,0.0669856459330144,1400,0.0434782608695652,1400,0.043343653250774,1400,0.0432098765432099,1400,0.043343653250774,1400,0.0434782608695652,1400,0.0438871473354232,1402,0.0446966557209807,1417,0.0452542156361778,12400,0.216404886561955,1400,0.0447284345047923,1400,0.0444444444444444,1400,0.0445859872611465
    345 kV,,—,,—,,1700,0.0845771144278607,1800,0.0886699507389163,1800,0.0886699507389163,1800,0.0886699507389163,700,0.0334928229665072,700,0.0334928229665072,700,0.0217391304347826,700,0.021671826625387,700,0.0216049382716049,700,0.021671826625387,700,0.0217391304347826,700,0.0219435736677116,724,0.0230815825549144,725,0.0231540623403168,2200,0.0383944153577661,700,0.0223642172523962,700,0.0222222222222222,700,0.0222929936305732
    230 kV,,—,,—,,3300,0.164179104477612,3300,0.16256157635468,3300,0.16256157635468,3300,0.16256157635468,700,0.0334928229665072,700,0.0334928229665072,700,0.0217391304347826,700,0.021671826625387,700,0.0216049382716049,700,0.021671826625387,700,0.0217391304347826,700,0.0219435736677116,653,0.0208180571938662,654,0.0208865610628513,8400,0.146596858638743,700,0.0223642172523962,700,0.0222222222222222,700,0.0222929936305732
