Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
Netflix Inc (NFLX US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
  Streaming,,—,,—,,—,,—,,—,,—,,333,1.0,21600,0.661784981157511,30363,0.790456107466417,41434,0.859644390962468,54476,0.905759510508114,70839,0.936701663449078,89090,0.95673278278332,110644,1.0,139259,1.0,167090,1.0,203663,1.0,221844,1.0,230747,1.0,260276,1.0
    International,,—,,—,,—,,—,,—,,—,,333,1.0,1447,0.0443334660988388,4892,0.127356034572529,9722,0.201705429573228,16778,0.278963820164937,27438,0.362811731415122,41185,0.44228352967708,—,,—,,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,43401,0.573889932033957,—,,—,,—,,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,—,,20153,0.617451515058672,25471,0.663100072893887,31712,0.65793896138924,37698,0.626795690343176,—,,47905,0.51444925310624,—,,—,,—,,—,,—,,—,,—,
  DVD,,—,,—,,—,,—,,—,,—,,—,,11039,0.338215018842489,8049,0.209543892533583,6765,0.140355609037532,5668,0.0942404894918862,4787,0.0632983365509216,4029,0.0432672172166797,—,,—,,—,,—,,—,,—,,—,
Number of Free Subscribers,,—,,—,,—,,—,,—,,—,,176,1.0,2055,1.0,3079,1.0,3081,1.0,3014,1.0,4040,1.0,4791,1.0,6991,1.0,9221,1.0,—,,—,,—,,—,,—,
  DVD,,—,,—,,—,,—,,—,,—,,—,,126,0.0613138686131387,175,0.0568366352711919,165,0.053554040895813,99,0.0328467153284672,117,0.028960396039604,85,0.0177415988311417,53,0.00758117579745387,25,0.00271120268951307,—,,—,,—,,—,,—,
  Streaming,,—,,—,,—,,—,,—,,—,,176,1.0,1929,0.938686131386861,2904,0.943163364728808,2916,0.946445959104187,2915,0.967153284671533,3923,0.971039603960396,4706,0.982258401168858,6938,0.992418824202546,9196,0.997288797310487,—,,—,,—,,—,,—,
    International,,—,,—,,—,,—,,—,,—,,176,1.0,411,0.2,1229,0.399155569990257,1208,0.392080493346316,1499,0.497345719973457,2586,0.64009900990099,3180,0.663744520976832,4998,0.714919181805178,7131,0.773343455156707,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1337,0.330940594059406,—,,—,,—,,—,,—,,—,,—,,—,
    Domestic,,—,,—,,—,,—,,—,,—,,—,,1518,0.738686131386861,1675,0.544007794738551,1708,0.554365465757871,1416,0.469807564698076,—,,1526,0.318513880192027,1940,0.277499642397368,2065,0.223945342153779,—,,—,,—,,—,,—,
Average Number of Active Accounts,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Streaming,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,124658,,152.984,,189.083,,210.784,,222.924,,240.889,
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
