Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
CSX Corp (CSX US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Millions of USD except Per Share,,Q1 2004,,Q2 2004,,Q3 2004,,Q4 2004,,Q1 2005,,Q2 2005,,Q3 2005,,Q4 2005,,Q1 2006,,Q2 2006,,Q3 2006,,Q4 2006,,Q1 2007,,Q2 2007,,Q3 2007,,Q4 2007,,Q1 2008,,Q2 2008,,Q3 2008,,Q4 2008,
3 Months Ending,,03/26/2004,,06/25/2004,,09/24/2004,,12/31/2004,,04/01/2005,,07/01/2005,,09/30/2005,,12/30/2005,,03/31/2006,,06/30/2006,,09/29/2006,,12/29/2006,,03/30/2007,,06/29/2007,,09/28/2007,,12/28/2007,,03/28/2008,,06/27/2008,,09/26/2008,,12/26/2008,
  Surface Transportation,,1920,1.0,1997,1.0,1943,1.0,2180,1.0,2108,1.0,2166,1.0,2125,1.0,2219,1.0,2331,1.0,2421,1.0,2418,1.0,2396,1.0,—,,2530,1.0,—,,2577,1.0,—,,—,,—,,—,
Operating Income,,152,1.0,297,1.0,253,1.0,317,1.0,354,1.0,431,1.0,353,1.0,412,1.0,496,1.0,520,1.0,474,1.0,507,1.0,470,1.0,604,1.0,554,1.0,609,1.0,624,1.0,717,1.0,733,1.0,692,1.0
  Rail,,132,0.868421052631579,249,0.889285714285714,216,0.874493927125506,244,0.769716088328076,299,0.844632768361582,367,0.869668246445498,293,0.811634349030471,342,0.830097087378641,425,0.872689938398357,582,0.902325581395349,414,0.846625766871166,437,0.865346534653465,438,0.899383983572895,532,0.882255389718076,489,0.885869565217391,532,0.873563218390805,565,0.902555910543131,641,0.894002789400279,636,0.867667121418827,636,0.919075144508671
  Intermodal,,19,0.125,31,0.110714285714286,31,0.125506072874494,71,0.22397476340694,52,0.146892655367232,55,0.130331753554502,68,0.188365650969529,73,0.177184466019417,62,0.127310061601643,63,0.0976744186046512,75,0.153374233128834,68,0.134653465346535,49,0.100616016427105,71,0.117744610281924,63,0.114130434782609,77,0.126436781609195,61,0.097444089456869,76,0.105997210599721,97,0.132332878581173,56,0.0809248554913295
  Adjustment,,—,,17,,6,,—,,—,,9,,-8,,—,,9,,-125,,-15,,2,,-17,,1,,2,,—,,-2,,—,,—,,—,
  Surface Transportation,,151,0.993421052631579,280,1.0,247,1.0,315,0.993690851735016,351,0.991525423728814,422,1.0,361,1.0,415,1.00728155339806,487,1.0,645,1.0,489,1.0,505,1.0,—,,603,1.0,—,,609,1.0,—,,—,,—,,—,
  Other,,1,0.00657894736842105,—,,—,,2,0.00630914826498423,3,0.00847457627118644,—,,—,,-3,-0.00728155339805825,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Revenue Per Unit,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Rail,,—,,—,,—,,—,,—,,1385,,1402,,1461,,1524,,1561,,1595,,1620,,1689,,1698,,1741,,1807,,1956,,2026,,2135,,2120,
    Automotive,,—,,—,,—,,—,,—,,1702,,1754,,1800,,1819,,1798,,1830,,1875,,1862,,1874,,1941,,1972,,2104,,2228,,2468,,2395,
