Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
  Health Care,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6,,2,,-3,,-3,,-2,,1,,-1,,-4,,0,
  Fabric & Home Care,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6,,2,,-1,,-3,,-1,,1,,-2,,-5,,-1,
"  Baby , Feminine & Family Care",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6,,2,,-1,,-4,,-2,,1,,-1,,-4,,-2,
  Beauty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6,,2,,-2,,-4,,-2,,2,,0,,-5,,-2,
  Grooming,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,9,,2,,-3,,-5,,-3,,0,,-3,,-7,,-5,
Sales Change - Acquisitions & Divestitures %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Grooming,,—,,—,,—,,—,,—,,—,,—,,5,,-6,,1,,3,,1,,1,,1,,-3,,1,,1,,1,,-1,,-1,,3,,0,,-3,,1,
  Fabric & Home Care,,1,,6,,9,,7,,9,,8,,8,,6,,-3,,6,,7,,-1,,5,,5,,1,,2,,1,,1,,4,,6,,5,,0,,-4,,1,
  Beauty,,—,,—,,—,,7,,—,,8,,5,,2,,-2,,3,,4,,2,,0,,0,,-4,,3,,1,,0,,3,,3,,3,,0,,-1,,0,
  Health Care,,24,,11,,18,,9,,10,,26,,9,,—,,-4,,3,,5,,1,,2,,2,,-1,,1,,1,,0,,5,,10,,6,,0,,-1,,-1,
"  Baby , Feminine & Family Care",,-1,,3,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1,,4,,4,,-1,,2,,0,,0,,1,,3,,0,,0,,-3,,-2,
  Health Care,,—,,—,,—,,—,,—,,—,,—,,4,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  Pet Health, Snacks & Coffee",,—,,—,,—,,0,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  Snacks, Coffee and Pet Care",,—,,—,,—,,—,,—,,—,,—,,2,,-6,,-2,,1,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Snacks & Beverages,,-13,,-6,,-2,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Beauty Care,,3,,32,,15,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Corporate,,—,,—,,8,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Baby & Family Care,,—,,—,,7,,6,,7,,3,,5,,4,,1,,7,,8,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Sales Change - Mix %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Health Care,,-7,,2,,-2,,0,,-2,,2,,1,,—,,-2,,-2,,0,,-1,,2,,-1,,3,,1,,1,,0,,2,,1,,2,,3,,4,,2,
"  Baby , Feminine & Family Care",,2,,2,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,0,,2,,0,,0,,0,,0,,1,,1,,1,,1,,1,
  Fabric & Home Care,,2,,-1,,-1,,-1,,-1,,0,,0,,-1,,0,,-1,,-2,,-1,,0,,-1,,0,,0,,1,,0,,1,,1,,3,,0,,1,,1,
  Grooming,,—,,—,,—,,—,,—,,—,,—,,-3,,-2,,-2,,0,,-1,,0,,-2,,0,,-2,,-2,,-1,,0,,0,,1,,0,,-2,,0,
  Beauty,,—,,—,,—,,0,,0,,0,,1,,1,,0,,-1,,-2,,-3,,-1,,0,,0,,0,,2,,5,,4,,1,,1,,-1,,-1,,-1,
  Health Care,,—,,—,,—,,—,,—,,—,,—,,-1,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  Pet Health, Snacks & Coffee",,—,,—,,—,,1,,-2,,—,,1,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  Snacks, Coffee and Pet Care",,—,,—,,—,,—,,—,,—,,—,,-1,,-2,,-1,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Snacks & Beverages,,3,,1,,1,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Beauty Care,,0,,-7,,-2,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Baby & Family Care,,—,,—,,1,,-1,,0,,-1,,-1,,0,,-1,,-2,,-2,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Sales Change - Other %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  Baby , Feminine & Family Care",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
  Health Care,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
  Beauty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1,,0,,0,,0,,1,,0,,-1,,0,,0,,0,,1,,0,
  Grooming,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1,,0,,0,,0,,0,,0,,-1,,0,,0,,0,,0,,0,
  Fabric & Home Care,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,-1,,-1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Depreciation and Amortization,,2271,1.0,1693,1.0,1703,1.0,1733,1.0,1884,1.0,2627,1.0,3130,1.0,3166,1.0,3082,1.0,3108,1.0,2838,1.0,3204,1.0,2982,1.0,3141,1.0,3134,1.0,3078,1.0,2820,1.0,2834,1.0,2824,1.0,3013,1.0,2735,1.0,2807,1.0,2714,1.0,2896,1.0
"  Baby , Feminine & Family Care",,673,0.451981195433177,621,0.423601637107776,—,,—,,—,,—,,—,,—,,—,,—,,—,,753,0.293224299065421,837,0.328235294117647,908,0.336047372316802,924,0.375609756097561,886,0.386899563318777,874,0.388617163183637,899,0.383205456095482,861,0.356817239950269,839,0.332936507936508,846,0.328543689320388,826,0.319783197831978,804,0.316286388670338,824,0.311060777651944
  Fabric & Home Care,,328,0.220282068502351,326,0.22237380627558,332,0.218997361477573,352,0.208284023668639,391,0.213778020776381,521,0.198930889652539,573,0.191318864774624,603,0.202010050251256,578,0.20223932820154,604,0.214108472172988,633,0.246016323357948,627,0.244158878504673,544,0.213333333333333,625,0.231310140636566,547,0.222357723577236,531,0.231877729257642,513,0.228101378390396,534,0.227621483375959,557,0.230832987981765,605,0.240079365079365,646,0.250873786407767,672,0.260162601626016,675,0.265538945712038,710,0.268025670064175
  Beauty,,—,,—,,—,,498,0.294674556213018,535,0.292509568069984,380,0.145093547155403,419,0.139899833055092,454,0.152093802345059,465,0.162701189643107,503,0.17830556540234,387,0.150408083948698,379,0.147585669781931,375,0.147058823529412,394,0.145817912657291,247,0.100406504065041,218,0.0951965065502183,220,0.0978212538906181,236,0.100596760443308,272,0.112722751761293,320,0.126984126984127,333,0.129320388349515,348,0.13472706155633,376,0.147915027537372,399,0.150622876557191
  Health Care,,159,0.106783075889859,163,0.11118690313779,156,0.102902374670185,131,0.0775147928994083,161,0.0880262438490979,374,0.142802596410844,439,0.146577629382304,—,,435,0.15220433869839,385,0.136476426799007,359,0.139525845316751,186,0.0724299065420561,191,0.0749019607843137,199,0.0736491487786825,202,0.0821138211382114,204,0.0890829694323144,209,0.0929301911960872,230,0.0980392156862745,294,0.121840033153751,350,0.138888888888889,372,0.144466019417476,376,0.145567169957414,352,0.138473642800944,381,0.143827859569649
  Grooming,,—,,—,,—,,—,,—,,573,0.218785796105384,729,0.243405676126878,739,0.247571189279732,710,0.248425472358293,625,0.22155264090748,645,0.250680139914497,623,0.242601246105919,603,0.236470588235294,576,0.213175425610659,540,0.219512195121951,451,0.196943231441048,433,0.192530013339262,447,0.190537084398977,429,0.177786987152922,406,0.161111111111111,378,0.146796116504854,361,0.139759969028262,335,0.131785995279308,335,0.12646281615704
  Corporate,,782,,227,,187,,43,,55,,8,,135,,181,,224,,287,,265,,636,,432,,439,,674,,788,,571,,488,,411,,493,,160,,224,,172,,247,
  Gillette,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Blades & Razors,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Duracell & Braun,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Beauty and Health,,—,,—,,—,,629,0.372189349112426,696,0.380535811919082,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  P&G Household Care,,—,,—,,—,,1061,0.627810650887574,1133,0.619464188080919,1133,0.432607865597556,1244,0.415358931552588,1215,0.407035175879397,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"    Pet Health, Snacks & Coffee",,—,,—,,—,,161,0.0952662721893491,162,0.0885729907053035,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  Snacks, Coffee and Pet Care",,—,,—,,—,,—,,—,,159,0.0607101947308133,164,0.0547579298831386,136,0.0455611390284757,100,0.0349895031490553,92,0.032612548741581,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Snacks & Beverages,,146,0.0980523841504365,135,0.092087312414734,125,0.0824538258575198,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Beauty Care,,183,0.122901276024177,221,0.15075034106412,345,0.227572559366755,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Health and Well-Being,,—,,—,,—,,—,,—,,533,0.203512791141657,603,0.201335559265442,577,0.193299832495812,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Health Care,,—,,—,,—,,—,,—,,—,,—,,441,0.147738693467337,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Baby & Family Care,,—,,—,,558,0.368073878627968,548,0.324260355029586,580,0.317113176599235,612,0.233676975945017,671,0.224040066777963,612,0.205025125628141,570,0.199440167949615,612,0.216944345976604,549,0.213369607462106,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Beauty & Grooming,,—,,—,,—,,—,,—,,953,0.363879343260787,1148,0.38330550918197,1193,0.399664991624791,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Capital Expenditures,,-2486,,-1679,,-1482,,-2024,,-2181,,-2667,,-2945,,-3046,,-3238,,-3067,,-3306,,-3964,,-4008,,-3848,,-3736,,-3314,,-3384,,-3717,,-3347,,-3073,,-2935,,-3156,,-3062,,-3322,
  Corporate,,-64,,-40,,35,,-51,,-61,,-93,,-206,,-222,,-239,,-187,,-158,,-292,,-296,,-476,,-412,,-323,,-167,,-221,,-180,,-382,,-74,,-235,,-36,,-126,
  Beauty,,—,,—,,—,,-440,0.223010643689812,-535,0.252358490566038,-384,0.149184149184149,-431,0.157356699525374,-465,0.164660056657224,-530,0.176725575191731,-534,0.185416666666667,-504,0.16010165184244,-569,0.154956427015251,-541,0.145743534482759,-376,0.111506524317912,-411,0.123646209386282,-435,0.14543630892678,-599,0.18619832141747,-766,0.219107551487414,-634,0.200189453741711,-397,0.147528799702713,-386,0.134917860887801,-331,0.113317357069497,-287,0.0948446794448116,-280,0.0876095118898623
  Grooming,,—,,—,,—,,—,,—,,-361,0.14024864024864,-314,0.114640379700621,-305,0.10800283286119,-290,0.0966988996332111,-259,0.0899305555555556,-373,0.11848792884371,-392,0.106753812636166,-378,0.101831896551724,-369,0.109430604982206,-372,0.111913357400722,-383,0.128050819124039,-341,0.105999378302767,-364,0.104118993135011,-367,0.115882538680139,-305,0.113340765514679,-291,0.101712687871374,-260,0.0890106128038343,-300,0.0991407799074686,-337,0.105444305381727
  Health Care,,-231,0.0953757225433526,-158,0.0964002440512508,-144,0.0949241924851681,-125,0.0633552965027876,-112,0.0528301886792453,-341,0.132478632478632,-374,0.136546184738956,—,,-397,0.132377459153051,-383,0.132986111111111,-409,0.12992376111817,-251,0.0683551198257081,-248,0.0668103448275862,-253,0.0750296559905101,-218,0.0655836341756919,-240,0.0802407221664995,-283,0.0879701585327945,-330,0.0943935926773455,-363,0.114619513735396,-338,0.1256038647343,-364,0.127228241873471,-410,0.140362889421431,-466,0.153998678122935,-524,0.1639549436796
"  Baby , Feminine & Family Care",,-1179,0.486787778695293,-776,0.473459426479561,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1495,0.407135076252723,-1560,0.420258620689655,-1317,0.390569395017794,-1337,0.40222623345367,-1261,0.421598127716483,-1197,0.372085794218216,-1016,0.290617848970252,-819,0.258604357436059,-764,0.283909327387588,-814,0.284515903530234,-932,0.319068812050668,-994,0.328486450760079,-979,0.306320400500626
  Fabric & Home Care,,-516,0.213047068538398,-368,0.224527150701647,-357,0.235332893869479,-544,0.275722250380132,-647,0.305188679245283,-599,0.232711732711733,-710,0.259218692953633,-763,0.270184135977337,-808,0.269423141047016,-766,0.265972222222222,-950,0.301778907242694,-965,0.262799564270152,-985,0.265355603448276,-1057,0.313463819691578,-986,0.296630565583634,-672,0.224674022066199,-797,0.247746347528753,-1020,0.291762013729977,-984,0.310704136406694,-887,0.329617242660721,-1006,0.35162530583712,-988,0.33824032865457,-979,0.323529411764706,-1076,0.336670838548185
  Gillette,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Blades & Razors,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Duracell & Braun,,—,,—,,—,,—,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Beauty and Health,,—,,—,,—,,-565,0.2863659401926,-647,0.305188679245283,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  P&G Household Care,,—,,—,,—,,-1408,0.7136340598074,-1473,0.694811320754717,-1338,0.51981351981352,-1479,0.539978094194962,-1526,0.540368271954674,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"    Pet Health, Snacks & Coffee",,—,,—,,—,,-157,0.0795742524075013,-142,0.0669811320754717,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
"  Snacks, Coffee and Pet Care",,—,,—,,—,,—,,—,,-150,0.0582750582750583,-141,0.0514786418400876,-78,0.0276203966005666,-72,0.0240080026675559,-86,0.0298611111111111,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Snacks & Beverages,,-235,0.097027250206441,-137,0.0835875533862111,-125,0.0823994726433751,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Beauty Care,,-261,0.107762180016515,-200,0.12202562538133,-343,0.226104152933421,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Health and Well-Being,,—,,—,,—,,—,,—,,-491,0.190753690753691,-515,0.188024826579043,-528,0.186968838526912,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Health Care,,—,,—,,—,,—,,—,,—,,—,,-450,0.159348441926346,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Baby & Family Care,,—,,—,,-548,0.361239288068556,-707,0.358337557019767,-684,0.322641509433962,-739,0.287101787101787,-769,0.280759401241329,-763,0.270184135977337,-902,0.300766922307436,-852,0.295833333333333,-912,0.289707750952986,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Beauty & Grooming,,—,,—,,—,,—,,—,,-745,0.289432789432789,-745,0.271997079225995,-770,0.272662889518414,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
