,SO US Equity,NEE US Equity,DUK US Equity,NVDA US Equity,MSFT US Equity,AAPL US Equity,PLD US Equity,EQIX US Equity,AMT US Equity,VMC US Equity,MLM US Equity,DD US Equity,RTX US Equity,GE US Equity,CAT US Equity,UNH US Equity,LLY US Equity,JNJ US Equity,V US Equity,JPM US Equity,BRK/B US Equity,XOM US Equity,PCCYF US Equity,CVX US Equity,WMT US Equity,PG US Equity,COST US Equity,TSLA US Equity,TM US Equity,BYDDY US Equity,NFLX US Equity,META US Equity,GOOG US Equity,CSX US Equity,NSC US Equity,UNP US Equity
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2000-04-28 00:00:00,15.1878,5.6563,50.2151,0.1857,34.875,1.108,22.0625,,46.563,43.813,53,53.5923,18.34,250.8581,19.7188,8.336,77.125,41.25,,48.0833,38.3225,38.8438,,42.5625,18.4583,29.875,54.063,,99.9375,,,,,1.1632,17.625,10.5313
2000-05-05 00:00:00,14.9213,5.6641,50.4881,0.1919,35.5625,1.01,22.875,,45.25,43.813,52.5,56.0656,19.261,252.0546,19.5313,7.883,79.75,42,,48.125,35.88,40,,45.375,17.1042,30.4375,48.813,,102.0625,,,,,1.1181,17.25,10.5781
2000-05-12 00:00:00,15.2639,5.9453,53.1284,0.1661,34.4063,0.961,22.875,,41.813,46.563,53.438,54.6409,18.948,250.0605,19.6875,8.922,75.4375,42.75,,47.75,35.46,41.0117,,47.1367,18.9375,32.0625,47.813,,96.75,,,,,1.2674,19.3125,10.9277
2000-05-19 00:00:00,15.5684,5.9766,53.6538,0.2128,32.5313,0.839,22.25,,43,48.313,50.813,53.5034,18.395,248.2658,20.0313,9.547,75.9375,44.375,,48.3333,37.36,40.875,0.203,46.6563,19.0208,32.5313,45,,97.4375,,,,,1.2882,18.75,11.3438
2000-05-26 00:00:00,16.0633,6.2188,52.2347,0.2199,30.7188,0.771,22.5625,,39.188,46.813,49.125,48.8793,17.381,237.1985,19.0625,9.484,78.8125,44.0625,,47,36.58,41.1875,0.203,45.6875,18,33.125,30.875,,93.8125,,,,,1.2118,17.25,10.7031
2000-06-02 00:00:00,15.2639,6.1797,50.3789,0.2741,33.1563,0.826,22.4375,,41.375,48.375,49.875,51.1914,18.616,252.4534,20.5313,9.359,73.125,42,,53.7917,38.52,39.5938,0.2055,45.2813,19.6875,32,34.25,,93.375,,,,,1.2639,19.5625,11.25
2000-06-09 00:00:00,15.2259,6.0938,51.9618,0.2634,34.4063,0.855,22.8125,,41.75,45.188,49.625,49.1757,17.307,238.6941,19.125,9.617,76.1875,43.0625,,48.875,39,39.5938,0.2055,46,18,28.5,32.313,,94.1875,,,,,1.1493,17.9375,10.4844
2000-06-16 00:00:00,15.2639,6.0625,53.8414,0.312,36.2813,0.814,23.0625,,41.938,44.527,42.875,51.2506,17.363,244.6764,17.9688,10.094,84.9375,44.7813,,45.4375,36.58,42.1875,0.2055,46.375,17.9583,27.75,32.5,,83.875,,,,,1.1493,16.4024,9.9063
2000-06-23 00:00:00,15.1497,6.2188,51.8526,0.3085,38.8438,0.923,23.375,,41,41.813,41.938,46.1523,16.828,238.6941,17.3125,9.984,85.3125,44.875,,46.875,35.28,41.5625,0.2055,44.875,17.9167,27.4688,32,,89,,,,,1.1215,15.1875,9.7656
2000-06-30 00:00:00,14.1981,6.1875,49.2327,0.2648,40,0.935,22.8281,,41.688,42.688,40.453,42.9509,17.363,253.6499,16.9375,10.719,99.875,50.9375,,46.0625,35.2,39.25,0.25,42.4063,19.2083,28.375,33,,93.1875,,,,,1.1771,14.875,9.2969
2000-07-07 00:00:00,14.7691,6.375,52.3984,0.2424,41,0.972,23.9375,,43.75,43.188,41.938,42.6842,17.326,245.5738,16.9688,11.219,101,49.875,,50.0625,35.2,39.2578,0.25,41.9766,20.5208,27.4375,34.563,,89.125,,,,,1.3403,16.4375,10.4219
2000-07-14 00:00:00,14.6929,6.7656,52.9442,0.3076,39.4688,1.03,23.6875,,45.75,43.75,44.063,45.1741,18.026,246.4711,17.875,10.563,94.5,45.9063,,52.5,36.26,38.7813,0.25,41.875,19.8333,28,36,,90.875,,,,,1.3264,16.5,10.875
2000-07-21 00:00:00,15.34,6.5938,54.3634,0.2904,36.1563,0.956,23.5625,,44.625,43.063,42.125,42.6842,17.326,259.034,18.25,10.625,97.875,46.125,,52.7305,35.2,38.5625,0.22,39.25,19.8958,29.5625,32.25,,83.1875,,,,,1.2778,15.625,10.4063
2000-07-28 00:00:00,15.1117,6.6016,55.0183,0.225,34.8438,0.863,23.875,,41.813,42.625,41.938,40.6389,16.939,243.7791,17.5313,10.148,102.25,46.8281,,48.375,37.42,40,0.22,40.2891,19.5625,29.5938,32.25,,82.8125,,,,,1.3681,18.75,10.6875
2000-08-04 00:00:00,16.1394,6.625,59.1665,0.2656,34.5625,0.846,23.875,,44.813,44.313,44.563,39.5718,17.4,255.4446,17.4219,10.961,107.375,48.2813,,52.4375,41.4,40.8516,0.22,39.6641,17.6458,28.6875,35.5,,86.9375,,,,,1.4826,19.3125,11
2000-08-11 00:00:00,16.5581,6.6738,59.4394,0.2685,36.2188,0.852,24.125,,41.875,46.25,46.938,41.5281,17.916,270.6995,19.3125,11.531,77,48.9219,,52,40.78,40.6875,0.25,42,17.375,29.125,34.938,,86.875,,,,,1.4618,19,11.0469
2000-08-18 00:00:00,16.6723,6.875,60.7494,0.3208,35.5,0.893,24.25,,45.5,46.375,45.313,39.4829,18.137,268.9048,19.0938,11.422,76.5,48.209,,50.75,40.32,41.459,0.25,43.0156,16.9583,31.5,33.438,,84.375,,,,,1.4514,17.9375,10.7813
2000-08-25 00:00:00,17.2813,6.6953,61.5136,0.3125,35.3125,1.015,24.4375,,43.313,44.625,40,37.7043,18.653,283.5614,18.8125,11.219,75.5625,47.7188,,52.0625,37.78,41.4688,0.25,43.4375,16.8333,31.375,32.938,,86.4375,,,,,1.4063,16.875,10.3438
2000-09-01 00:00:00,18.2449,6.7734,65.2968,0.3313,35.0938,1.133,24.25,,37.875,43.625,39.25,37.1708,18.284,279.972,18.6563,11.742,72.6875,46.3125,,56.3125,39,41.25,0.25,42.7344,16.25,30.6875,35.313,,87.25,,,,,1.3299,16,9.8906
2000-09-08 00:00:00,20.0363,7.2451,70.1579,0.3063,34.6563,1.051,24.375,,37.375,44.125,39.625,35.9258,18.247,286.5526,18.9063,11.313,69.3359,47.2305,,57.8125,38.08,41.75,0.25,43.3438,17.375,31.7188,37.688,,83.25,,,,,1.3194,15.75,9.6563
2000-09-15 00:00:00,20.0339,7.7759,70.9733,0.2954,32.0938,0.986,24.9063,,35.188,40.938,38.875,34.8587,18.856,271.5968,18.7188,11.586,72.9375,47.5,,49.125,38.1,44,0.25,45.0938,17.3333,31.25,35.313,,79.125,,,,,1.3021,15.75,9.7813
2000-09-22 00:00:00,18.3091,7.625,66.2622,0.2943,31.625,0.932,24.375,,31,38.438,35.688,35.4812,19.316,274.2888,17.5625,12.227,81.5,47.9375,,47.25,36.8,43.25,0.25,42.125,16.8333,31.9375,34.938,,76.9375,,,,,1.2153,15.3125,9.5469
2000-09-29 00:00:00,19.7675,8.2212,74.9031,0.3411,30.1563,0.46,24.5625,,37.688,40.188,38.28,35.4812,20.459,276.6818,15.5,12.344,81.125,46.9688,,46.1875,41.4,44.5528,0.25,42.625,16.0417,33.5,34.938,,78.5,,,,,1.2118,14.5,9.7344
2000-10-06 00:00:00,17.7762,7.9766,71.4474,0.2852,27.7813,0.396,23.6875,,35,38.375,33.57,37.5265,21.233,284.4588,17.25,12.867,82.9375,46.1563,,42.875,38.88,44.7188,0.25,42.1875,15.1667,36.9688,33.5,,81.1,,,,,1.2431,13.8125,10.3906
2000-10-13 00:00:00,18.3471,8.4375,74.3402,0.2714,26.875,0.394,23.5,,37.125,37.5,33.15,34.2363,20.551,272.7933,15.8438,12.984,87,47.9063,,39.6875,37.86,45.25,0.25,42.125,15,36.3125,32.125,,80.7,,,,,1.1806,12.625,10.0469
2000-10-20 00:00:00,18.0046,8.125,75.3773,0.2901,32.5938,0.348,23.5,,35.875,37.75,34.2,34.2363,19.169,250.0605,15.3438,13.164,86.375,45.9375,,38.375,39.12,44.2188,0.25,41.7188,15.5208,36.4375,34.313,,79.5,,,,,1.1771,12.3125,10.3125
2000-10-27 00:00:00,17.5859,8.0938,72.4845,0.2552,33.8438,0.331,23.375,,37.375,39.313,35.46,39.0382,19.833,250.0605,16.4375,13.711,87.5,46.375,,42.6875,39.82,43.7813,0.25,40.1563,14.4167,38.4688,33.688,,80.4,,,,,1.2847,13,10.8125
2000-11-03 00:00:00,17.7762,7.9766,74.2857,0.2969,34.125,0.397,23.25,,41.875,42.563,39.15,44.7295,19.796,255.1455,17.4063,13.266,88.0625,45.8438,,44.4375,41.9,43.75,0.25,40.5313,15.7917,34.125,35.313,,80.55,,,,,1.4479,15.0625,12.0625
2000-11-10 00:00:00,17.5859,8.1563,76.4144,0.2451,33.6875,0.34,23.4375,,38.625,41.75,39.09,43.9291,19.519,257.8375,17.875,14.125,90.5,47.2188,,42.8125,40.86,44.7813,0.25,42.0625,14.5625,35.8125,33,,82.6,,,,,1.4236,14.5625,11.9844
2000-11-17 00:00:00,18.8801,8.3438,77.0693,0.2641,34.5313,0.33,23.3125,,36.188,42.125,38.92,44.9962,20.459,248.2658,18.4688,14.43,89.4375,47.5625,,39.625,42.36,45.1563,0.25,41.875,16.1875,37.875,36.063,,75.03,,,,,1.4688,14.9375,12.2344
2000-11-24 00:00:00,18.3091,8.1641,75.1044,0.2396,34.9688,0.345,23.25,,33.5,41.688,39.99,44.018,21.215,236.3012,19.4375,14.383,84.8125,47.5313,,39.125,41.8225,47.2188,0.25,42.1563,15.0625,36.8125,35.438,,72.05,,,,,1.4167,14.375,11.9688
2000-12-01 00:00:00,18.8801,8.2188,76.196,0.1854,28.3125,0.305,23.4375,,30.688,43.5,39.85,46.508,20.791,244.0782,20.3438,14.5,90.0625,48.875,,37.3125,43,44.4063,0.25,41.3125,17.0625,36.9688,32.625,,71.8,,,,,1.4167,14.3125,11.5
2000-12-08 00:00:00,17.4336,8.0859,74.8861,0.2073,27.2188,0.269,24.5,,38.063,45.75,43.69,48.1086,22.063,264.1189,20.8125,14.906,92.5625,48.1875,,40,45.8,44.25,0.25,40.6563,18.1458,35.625,33.25,,67.71,,,,,1.434,14.25,11.6719
2000-12-15 00:00:00,18.4994,8.1953,72.2116,0.156,24.5938,0.251,25.125,,35.75,44.063,38.5,43.5734,20.994,238.395,20.4063,14.688,89.25,49.2813,,43.9375,44.76,42.0625,0.25,39.125,16.625,35.6875,34.875,,69.94,,,,,1.3403,13.125,11.3594
2000-12-22 00:00:00,20.0601,8.8516,73.7944,0.1461,23.2188,0.268,25.4375,,35.125,46.313,40.99,52.9995,22.413,233.9083,23.3125,14.938,87.6875,50.75,,45.625,43.7,43.4063,0.25,40.3125,17.5,36.875,37.375,,65.5,,,,,1.434,13.8125,12.75
2000-12-29 00:00:00,20.2504,8.9688,74.4494,0.1365,21.6875,0.266,25.8125,,37.875,47.875,42.3,52.1103,23.187,229.4215,23.6563,15.344,93.0625,52.5313,,45.4375,47.08,43.4688,0.25,42.2188,17.7083,39.2188,39.938,,62.95,,,,,1.441,13.3125,12.6875
2001-01-05 00:00:00,17.3575,7.9219,63.7514,0.1546,24.5625,0.292,24.8125,,36.25,46.188,43.3,49.4425,20.975,226.4304,22.9375,13.484,80.6875,48.9375,,48.9375,44.98,41.625,0.25,40.75,17.9792,37.4688,41.313,,65.52,,,,,1.5556,15.375,12.875
2001-01-12 00:00:00,17.091,7.2969,61.2406,0.1958,26.75,0.307,24.6875,,40,45,40.75,44.3737,20.846,218.6534,21.8438,13.547,80,47.2813,,53.3125,43.8025,41.4063,0.25,40.4688,17.6458,35.1563,43.063,,59.3,,,,,1.5278,15.4375,12.9375
2001-01-19 00:00:00,17.1671,7.3672,63.5877,0.2169,30.5,0.348,24.25,,35.938,43.875,39.45,44.3737,20.957,224.9348,20.3125,12.891,80.75,47.0625,,50.5625,44.84,39.7188,0.25,39.6563,16.9375,34.9688,40.438,,67.35,,,,,1.5382,16.125,12.9844
2001-01-26 00:00:00,17.7001,7.5,67.2446,0.2117,32,0.349,24.0625,,36.625,44,41.02,46.3301,21.565,213.5684,21.625,14.953,82.5,45.9688,,54.1875,44.48,40.5,0.181688,41.3125,17.875,34.625,41.25,,65.99,,,,,1.4826,15.3125,12.2813
2001-02-02 00:00:00,17.4975,7.29,65.6377,0.1953,30.4063,0.368,24.45,,35.33,45.64,42.02,48.0766,21.811,221.489,22.135,15.275,81.9,47.55,,54.64,46.64,41.495,0.18,41.21,18.2533,36.88,43.938,,67.8,,,,,1.6944,16.4,13.2425
2001-02-09 00:00:00,18.3867,7.775,72.1351,0.1846,29.5625,0.342,24.01,,33.09,44.82,43.46,45.8286,22.083,218.5218,21.5,14.638,80.75,47.49,,51.95,45.84,42.93,0.18,42.945,16.8,37.495,41.313,,67.03,,,,,1.7117,17.47,13.485
2001-02-16 00:00:00,18.472,7.8875,71.8906,0.2479,28.6563,0.339,23.87,,33,43.53,45.13,44.8326,23.076,224.9348,21.835,14.228,73,47.265,,51.99,46.56,42.01,0.18,43.275,17.4533,37.42,42.688,,68.81,,,,,1.7661,18.03,13.325
2001-02-23 00:00:00,18.3746,8.0163,72.0653,0.2264,28.375,0.336,23.95,,29.63,41.17,44.81,41.9016,22.782,221.0104,20.045,13.583,75.95,47.745,,47.05,45.5,41.75,0.18,42.23,16.76,37.515,41.375,,69.15,,,,,1.8456,17.77,13.585
2001-03-02 00:00:00,19.0628,8.17,70.7204,0.1816,28.3438,0.344,25.1,,27.7,44.35,46.9,48.5461,23.018,213.3052,21.34,15.198,79.33,49.575,,45.8,46.42,41.605,0.18,44.225,16.3067,34.825,38.688,,66.2,,,,,1.8333,17.22,13.7625
2001-03-09 00:00:00,18.8496,8.1962,75.052,0.2086,28.3438,0.362,24.95,,26.47,46.99,46.7,50.723,24.094,209.6679,23.42,15.248,79,48.35,,48.95,47.459,42.995,0.18,46.39,16.9267,34.57,39.375,,68.55,,,,,1.8517,17.73,14.2075
2001-03-16 00:00:00,19.349,8.0313,68.1179,0.2484,27.2813,0.35,24.14,,21.1,45.07,43.37,45.1598,21.065,194.0661,22.3,13.955,74.44,45.995,,44.58,43.24,40.85,0.18,43.75,15.6433,32.35,37.125,,67.7,,,,,1.555,14.89,12.57
2001-03-23 00:00:00,19.3307,7.1663,66.1617,0.2792,28.2813,0.411,24.02,,20.15,44.33,41.94,44.2066,19.759,191.386,20.885,13.625,72.59,44.105,,41.71,44.36,38.45,0.18,43.35,15.8567,30.1,37.063,,73.5,,,,,1.625,14.95,13.16
2001-03-30 00:00:00,21.371,7.6625,74.6503,0.2705,27.3438,0.394,24.6,,18.5,46.83,42.7,44.918,21.617,200.3355,22.19,14.815,76.66,43.735,,44.9,43.52,40.5,0.18,43.9,16.8333,31.3,39.25,,70.75,,,,,1.8722,16.74,14.0625
2001-04-06 00:00:00,21.47,7.35,70.0392,0.2612,28.0938,0.368,23.82,,14.95,46.49,42.02,46.8103,21.758,197.0333,22.275,14.735,77.5,45.195,,40.39,44.5,41.05,0.18,44.61,17.08,30.84,35.563,,69.5,,,,,1.835,16.55,13.9875
2001-04-13 00:00:00,22.17,7.5188,73.3578,0.2927,31.09,0.4,22.98,,20.54,44.8,43.71,47.5644,22.23,213.9274,23.505,14.608,77.44,45.475,,45.37,42.6,41,0.18,45.9,16.5667,29.4,36.31,,66.81,,,,,1.8972,17,14.245
2001-04-20 00:00:00,22.36,7.5563,78.3182,0.3623,34.5,0.447,23.53,,26.67,44.85,43.94,49.0868,22.628,230.1992,23.94,15.053,80.1,46.055,,47.8,45.7,42.585,0.18,46.625,17.2367,29,36.55,,66.57,,,,,1.9594,16.99,14.7125
2001-04-27 00:00:00,23.06,7.4375,81.7765,0.3292,33.56,0.468,25.04,,25.49,46.46,46.1,48.7738,23.15,239.053,25.155,16.305,82.8,47.69,,49.85,44.7,44.53,0.18,48.745,17.61,29.915,35.32,,67.21,,,,,1.99,20.1,14.6175
2001-05-04 00:00:00,22.46,6.9313,80.0648,0.3742,35.375,0.46,24.25,,28,45.82,46.4,52.0889,23.286,238.9573,25.275,15.288,86.04,48.88,,50.6,45.86,43.775,0.23,46.675,17.6733,32.135,35.87,,69.75,,,,,1.9311,19.44,13.9875
2001-05-11 00:00:00,22.6,7.1963,80.4316,0.3256,34.7,0.408,24.02,,25.2,50.5,49.16,53.1418,23.327,234.5544,26.6,14.613,83.9,48.63,,46.44,45.36,43.82,0.23,47.01,18.0333,32.75,35.49,,68.25,,,,,2.1083,22.38,14.5775
2001-05-18 00:00:00,22.5,7.1313,80.4141,0.3596,34.045,0.42,24.65,,26.8,53.69,50.7,54.9203,25.719,253.602,27.625,14.18,85.49,50.5,,48.16,44.8,45.1,0.23,48.785,17.3467,33.74,35.78,,67.91,,,,,2.2194,23.87,15.0925
2001-05-25 00:00:00,22.91,7.225,78.0212,0.3821,35.455,0.406,24.74,,25.8,52.66,49.2,51.1356,24.551,239.053,27,13.613,84.02,48.625,,48.7,45.2,44.05,0.23,47.09,17.0667,31.75,37.6,,71.1,,,,,2.0428,21.82,13.89
2001-06-01 00:00:00,23.22,7.255,77.1829,0.3765,35.17,0.373,24.64,,25.05,53.51,48.55,50.723,24.527,234.5065,27.425,14.175,86.43,49,,48.89,45.6,44.475,0.23,48.19,17.24,31.755,38.78,,69.9,,,,,2.0606,22.01,14.1925
2001-06-08 00:00:00,22.99,7.4488,73.3054,0.4031,36.595,0.381,24.65,,24.39,54.13,47.9,51.6052,24.008,230.3907,27.165,14.558,87.04,51.005,,44.2,45.34,44.695,0.23,48.22,17.0067,32.14,40.39,,68.05,,,,,2.0944,22.08,14.225
2001-06-15 00:00:00,22.71,7.4613,71.2968,0.396,34.01,0.365,24.8,,20.91,52.24,46.82,48.5604,22.044,233.5972,27.075,14.285,81.4,52.04,,44.9,43.76,44.45,0.23,48.345,16.05,31.3,40.5,,68.3,,,,,1.8583,19.69,12.825
2001-06-22 00:00:00,23.15,7.5875,70.3885,0.3804,34.415,0.398,25.2,,18.5,53.61,47.72,46.981,21.667,248.194,27.325,15.293,76.4,52.39,,45.9,44.7,44.455,0.23,47.37,16.66,31.64,41.92,,69.14,,,,,1.8544,19.62,13.0675
2001-06-29 00:00:00,23.25,7.5263,68.1354,0.3865,36.5,0.415,25.76,,20.67,53.75,49.49,47.3083,21.605,233.31,25.025,15.438,74,50,,44.47,46,43.675,0.23,45.25,16.2667,31.9,41.08,,70.45,,,,,2.0133,20.75,13.7275
2001-07-06 00:00:00,23.17,7.4925,70.9475,0.3363,33.03,0.393,25.58,,18.42,52.91,49.21,48.1904,21.484,224.4084,24.8,15.48,75.11,50.41,,44.51,46.72,43.4,0.23,45.5,15.78,32.5,40.41,,68.59,,,,,1.9028,20.05,13.6325
2001-07-13 00:00:00,23.34,7.2913,72.2399,0.3373,35.67,0.444,25.5,,18.45,52.3,49.3,49.0441,22.162,227.0884,26.24,16.448,75.78,53.05,,42.55,46,42.99,0.23,44.7,17.6333,34.07,43.1,,69,,,,,2.1228,21.5,14.4575
2001-07-20 00:00:00,23.05,7.1263,70.3187,0.312,34.59,0.357,25.78,,16.94,51.51,46.2,50.9222,22.442,223.164,27,16.455,77.4,54.49,,43.4,45.26,43.36,0.23,44.475,18.0933,34.045,44.34,,68.44,,,,,2.0567,21.16,14.065
2001-07-27 00:00:00,22.98,6.7938,66.9826,0.3375,32.735,0.339,25.58,,17.04,47.91,42.9,49.5136,21.581,213.6881,26.375,16.25,78.38,53.01,,44.21,45.34,42.73,0.23,45.55,18.47,35.235,41.38,,67.55,,,,,2.21,20.37,13.65
2001-08-03 00:00:00,24.2,6.8725,69.6899,0.3633,33.445,0.348,25.62,,18.76,48.37,44.1,52.0747,21.307,204.5949,27.225,16.073,79.2,53.58,,43.32,45.12,41.26,0.23,45.34,18.4633,35.11,43.01,,66,,,,,2.2561,20.16,13.5725
2001-08-10 00:00:00,23.15,6.675,66.3189,0.3527,32.76,0.34,26.05,,16.65,49.09,43.71,50.2962,21.817,203.7335,26.825,16.095,78.1,55.02,,42.25,45.74,41.35,0.23,45.875,17.8667,35.935,39.98,,65.51,,,,,2.1889,20.43,13.745
2001-08-17 00:00:00,22.87,6.7375,66.6333,0.349,30.94,0.323,26.54,,15.35,48.46,42.89,49.1722,21.16,195.2625,26.875,16.405,79.8,53.75,,41.48,46.14,40.47,0.23,46.005,16.9333,37.375,39.41,,63.5,,,,,2.0389,20.45,13.4875
2001-08-24 00:00:00,23.16,6.9188,67.6813,0.3553,31.025,0.332,26.32,,15.17,49.45,41.47,51.3064,21.525,200.9577,26.12,17.028,83.67,54.6,,40.93,46.4,41.7,0.23,46.4,16.9833,38.5,39.18,,64.2,,,,,1.9994,19.89,13.195
2001-08-31 00:00:00,23.17,6.7938,68.6594,0.353,28.525,0.331,25.63,,14.47,48.01,39.5,49.8836,20.172,196.124,25,17.015,77.63,52.71,,39.4,46.24,40.15,0.23,45.375,16.0167,37.075,37.41,,61.1,,,,,1.9633,18.62,13.3175
2001-09-07 00:00:00,23.86,7.015,70.2139,0.3251,27.7,0.309,25.02,,11,47.09,41,49.4709,19.358,189.8067,24.43,16.325,76.7,55.73,,37,45.78,40.9,0.23,46.2,15.4067,37.175,33.96,,61,,,,,1.9294,18.98,13.2925
2001-09-14 00:00:00,23.73,6.95,68.9912,0.3157,28.79,0.31,24.85,,11.45,46.64,41.03,48.5461,19.523,188.3231,24.05,16.6,77.2,55.62,,37.26,45.46,41.24,0.23,45.85,15.41,37.1,34.17,,60.4,,,,,1.8972,18.9,13.0625
2001-09-21 00:00:00,25.55,6.705,64.9216,0.2248,24.855,0.281,23.6,,11.75,38.15,36,42.3427,12.46,149.797,22.025,14.988,73.99,52.24,,30.82,41.68,35.83,0.23,42.005,14.8867,33.5,31.22,,47,,,,,1.5639,15.5,11.4375
2001-09-28 00:00:00,23.98,6.6938,66.1093,0.2289,25.585,0.277,24.5,,13.89,43.2,39.11,46.6111,13.713,178.0335,22.4,16.625,80.7,55.4,,34.15,46.6,39.4,0.23,42.375,16.5,36.395,35.56,,51.85,,,,,1.75,16.12,11.725
2001-10-05 00:00:00,25.87,6.8388,70.2663,0.2742,28.86,0.288,23.61,,14.76,45.85,40.2,47.4079,15.247,179.23,24.125,17.155,79.69,55.49,,33.41,48,40.69,0.23,44.22,17.4667,36.345,35.37,,56,,,,,1.7756,16.02,11.5525
2001-10-12 00:00:00,24.55,6.6063,67.594,0.3369,28.19,0.322,24,,15.57,47.62,42.04,49.0868,15.288,186.648,24.275,16.773,78.89,55.35,,32.89,49,42.29,0.23,45.5,17.6333,35.97,38.36,,52.95,,,,,1.8794,16.2,11.8025
2001-10-19 00:00:00,25.16,6.63,68.3625,0.3697,28.95,0.327,23.78,,14.71,45.14,42.75,48.2331,15.306,178.2728,22.88,16.903,75.96,58.42,,33.87,49.8,40.54,0.23,43.37,17.67,35.875,39.06,,50.15,,,,,1.8028,15.55,12.15
2001-10-26 00:00:00,24.19,6.6063,67.2446,0.3816,31.1,0.333,24.01,,12.68,43.08,41.06,49.8267,16.813,186.0737,23.65,16.853,79.7,58.67,,37.55,48.38,41.06,0.23,44.465,17.8067,36.675,40.52,,50.3,,,,,1.895,17.55,12.8575
2001-11-02 00:00:00,23.5,6.7038,65.4282,0.3931,30.7,0.332,24.39,,10.91,41.72,40.49,49.8551,16.008,181.6707,22.855,16.388,77.89,58.98,,36.04,47.94,39.76,0.23,43.725,17.6567,38,40.2,,50.7,,,,,1.9089,17.6,13.1775
2001-11-09 00:00:00,24.18,7.025,69.2707,0.4433,32.605,0.334,24.47,,6.44,43.54,41.37,50.9507,16.827,193.3961,24.125,15.883,78.47,59.56,,39.05,46.3,40.25,0.23,44.745,18.3667,38.655,43.05,,51.9,,,,,1.9739,17.92,13.455
2001-11-16 00:00:00,23.6,6.825,64.974,0.4374,32.875,0.339,25.73,,7.68,45.52,44.5,53.0849,17.217,195.5018,24.55,16.36,79.02,59.92,,39.41,44.7,37.54,0.23,41.725,18.3667,39.37,42.13,,50.13,,,,,2.0906,19.59,13.76
2001-11-23 00:00:00,23.5,6.8813,65.7425,0.4163,32.36,0.354,25.48,,7.92,46.32,43.77,53.9955,17.562,196.3154,24.32,17.805,82.42,60.97,,39.39,45.2,38.44,0.23,43.29,18.6,39.225,42.13,,53.71,,,,,2.095,19.36,13.8
2001-11-30 00:00:00,22.75,6.925,63.1401,0.4553,32.105,0.38,25.5,,8.8,46.25,42.5,53.3552,17.753,184.2551,23.71,17.863,82.67,58.25,,37.72,46.66,37.4,0.23,42.505,18.3833,38.73,40.88,,51.9,,,,,2.0778,19.39,13.7625
2001-12-07 00:00:00,22.79,6.9688,64.2929,0.4996,33.915,0.402,26.1,,7.7,48.06,44.9,52.9426,18.013,177.7942,25.575,18.035,82.32,56.65,,39.77,45.9,38.07,0.23,43.615,18.4467,37.715,43.08,,50.56,,,,,2.0622,19.08,14.025
2001-12-14 00:00:00,23.27,6.8425,61.1315,0.547,33.72,0.364,25.96,,7,47,44,49.5136,18.125,180.1871,25.035,17.74,81.81,56.3,,36.04,46.66,36.86,0.23,42,18.02,39.95,42.27,,47.8,,,,,1.8778,17.97,13.615
2001-12-21 00:00:00,24.52,6.9588,66.1967,0.5382,33.77,0.375,26.05,,8.35,46.48,44.75,49.0868,18.786,197.8948,25.725,17.345,78.4,59.71,,35.75,47.1,38.5,0.23,44.3,19.19,40.32,43.6,,48.75,,,,,1.9006,18.28,13.975
2001-12-28 00:00:00,25.4,7.06,69.3231,0.5642,33.935,0.401,26.05,,9.35,47.94,46.12,48.0197,19.125,194.9275,26.595,17.7,79.84,59.86,,36.55,49.54,39.78,0.23,45.22,19.45,39.755,45.19,,50.09,,,,,1.9511,18.67,14.295
2002-01-04 00:00:00,24.81,7.0375,67.2446,0.5802,34.45,0.423,26.27,,9.79,47.95,48.12,52.2881,19.411,195.9804,26.93,17.5,77.7,58.14,,39,49.14,40,0.23,44.65,19.2,39.225,44.79,,53.17,,,,,2.1389,20.36,15
2002-01-11 00:00:00,24.74,6.9313,66.9826,0.5256,34.305,0.376,26.05,,8.41,47.35,44.41,43.0399,18.827,182.9629,25.41,17.938,76.4,58.23,,38.34,49.3,38.5,0.23,43.705,18.6,38.605,43.69,,53.31,,,,,2.0139,18.98,14.545
2002-01-18 00:00:00,25.28,7.0313,63.2798,0.5317,33.05,0.396,26.1,,5.91,45.85,43.91,38.1739,18.771,185.1166,24.49,18.145,74.59,59.7,,35.91,49.98,38.4,0.23,43.4,18.7833,39.905,42.93,,53.08,,,,,2.0328,19.4,14.46
